Cosignee,Origin,Destination
 Lgs Specialty Sales Ltd. ," Coquimbo, Chile"," Wilmington, Delaware"
 Guate-Usa Import & Export Llc ," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 Eligio Barett ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Rafael Alfey Ascuasiati ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Old Bridge Cellars703 Jefferson ," Manzanillo, Mexico"," Oakland, California"
 General Mills Inc ," Progreso, Mexico"," Houston, Texas"
 Lau Enterprisse Ii Inc ," Limon, Costa Rica"," Miami, Florida"
 Old Bridge Cellars ," Manzanillo, Mexico"," Oakland, California"
" Redmond Minerals, Inc "," Las Salinas, Chile"," Miami, Florida"
 Fasce'S Finets Gourmet Oils ," Las Salinas, Chile"," Miami, Florida"
 Export Guatemala Corp ," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 Alimentos Sanol S.a. ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Castillo Distributors Inc. ," Caucedo, Dominican Republic"," New York, New York"
 Alimentos Sanol S.a. De C.V. ," Rotterdam, Netherlands"," Charleston, South Carolina"
 La Centro Americana Corp. ," Puerto Barrios, Guatemala"," Wilmington, Delaware"
 Rafael Acosta Taveras ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Eco Produce Inc ," Limon, Costa Rica"," Port Everglades, Florida"
 Miavana & Family Inc. ," Haina, Dominican Republic"," Miami, Florida"
 Rafael Bonilla ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
" Suzanne S Specialties, Inc "," Caucedo, Dominican Republic"," New York, New York"
 Wp Produce Corp ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 Castillo Distributors ," Caucedo, Dominican Republic"," New York, New York"
" Mendez & Co., Inc. "," Cartagena, Colombia"," San Juan, Puerto Rico"
 Y2s Trading Inc ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 Vinefresh International Llc ," Las Salinas, Chile"," New York, New York"
 J.C.Newman Cigar Co. ," Puerto Cortes, Honduras"," Port Everglades, Florida"
 Alimentos Sanol S.a. De C.V./ ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Artaban Internacional Sa De Cv ," Valencia, Spain"," Port Everglades, Florida"
 Ron Del Barrilito ," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
 Lgs Specilty Sales Ltd. ," Las Salinas, Chile"," New York, New York"
 Rafael Quintero ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Ramon Rafael Urena ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Rafael Gonzalez ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Rafael Jose Dolis ," Haina, Dominican Republic"," Miami, Florida"
 Fred Meyer Inc Dba Kroger ," Las Salinas, Chile"," Los Angeles, California"
 Total Produce Indigo S.a.S ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
 New York Produce ," Bahia de Moin, Costa Rica"," Wilmington, Delaware"
 Crispin Cider Company ," Barcelona, Spain"," New York, New York"
 Wp Produce Corp. ," Puerto Cortes, Honduras"," Port Everglades, Florida"
" Star Snacks Co., Llc (Supreme) "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Y2s Trading Inc. ," Puerto Cortes, Honduras"," Wilmington, Delaware"
 Montserrat Escapa Esquisabel ," Barcelona, Spain"," Port Everglades, Florida"
 Ari Shipping ," Haifa, Israel"," New York/Newark Area, Newark, New Jersey"
 Mr Rafael Rivera ," Ambarli, Turkey"," New York, New York"
" Native Trails, Inc. "," Lazaro Cardenas, Mexico"," Los Angeles, California"
 Eurogroup Espana F.&V. ," Freeport, Grand Bahama Island, Bahamas"," Savannah, Georgia"
" Favorite Brands, Inc "," San Antonio, Chile"," Houston, Texas"
 Family Delight Food Inc ," Buenos Aires, Argentina"," New York/Newark Area, Newark, New Jersey"
" Sorrentino Giovanni, Swc, Via Ac "," Puerto Barrios, Guatemala"," Port Everglades, Florida"
 Lau Enterprises ," Limon, Costa Rica"," Miami, Florida"
 Carlos Steffens Inc. ," Santos, Brazil"," Houston, Texas"
 All Fresh Produce Inc ," Coquimbo, Chile"," Los Angeles, California"
 Family Delight Food Inc. ," Buenos Aires, Argentina"," New York/Newark Area, Newark, New Jersey"
 Lcbo C O Constellation Brands ," San Antonio, Chile"," New York/Newark Area, Newark, New Jersey"
 Montgomery Distillery Inc ," Valencia, Spain"," New York, New York"
 Broward Scrap Metal Corp. ," All Other Nicaragua Caribbean Region Ports, Nicaragua"," Miami, Florida"
 Cedro Wholesale Banana Distributors ," Limon, Costa Rica"," Philadelphia, Pennsylvania"
 Rafael Ceballo De La Rosa ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Revolution Dancewear Llc ," Haifa, Israel"," New York, New York"
 Mc Olives Inc. ," San Antonio, Chile"," New York, New York"
 Carlos Steffens Inc ," Buenos Aires, Argentina"," New York/Newark Area, Newark, New Jersey"
 Constellation Brands Canada ," Manzanillo, Mexico"," Los Angeles, California"
 to the Order of American Coffee ," Puerto Matias de Galves, Guatemala"," New Orleans, Louisiana"
 Rafael Vieyra C/O Trafimar Relocati ," Barcelona, Spain"," Port Everglades, Florida"
" Arista Industries,Inc. "," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Literatura Educativa ," Ciudad Trujillo, Dominican Republic"," San Juan, Puerto Rico"
 Elite Trading Group ," Limon, Costa Rica"," Miami, Florida"
 C4ats ," Bur Said, Egypt"," Savannah, Georgia"
 Freshway Produce Llc. ," Limon, Costa Rica"," Philadelphia, Pennsylvania"
 Rafael Castro Mercedes ," Ciudad Trujillo, Dominican Republic"," Mayaguez, Puerto Rico"
