Cosignee,Origin,Destination
" Thyssenkrupp Crankshaft Company, Ll "," Niteroi, Brazil"," Norfolk, Virginia"
 Melissa Lines ," Niteroi, Brazil"," Norfolk, Virginia"
 Marva Marble & Granite Inc. ," Victoria, Brazil"," Norfolk, Virginia"
 Marva Marble & Granite Inc ," Victoria, Brazil"," Norfolk, Virginia"
 Marva Marle & Granite Inc. ," Victoria, Brazil"," Norfolk, Virginia"
 Cosmos Granite & Marble (Charlo ," Niteroi, Brazil"," Charleston, South Carolina"
 Marva Marble and Granite Inc. ," Victoria, Brazil"," Norfolk, Virginia"
" Kuehne & Nagel, Inc. "," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Mccormick & Co.Inc. ," Victoria, Brazil"," Norfolk, Virginia"
" Panalpina, Inc. "," Santos, Brazil"," Charleston, South Carolina"
 Ufp Purchasing Inc ,None Given," Norfolk, Virginia"
 Komatsu America International ," Santos, Brazil"," Jacksonville, Florida"
 Kerry Ingredients and Flavours ," Santos, Brazil"," Jacksonville, Florida"
 Atlas Stone Distribution Inc ," Victoria, Brazil"," Norfolk, Virginia"
 Carotrans International Inc. ," Santos, Brazil"," Charleston, South Carolina"
 Cafe Vittoria Inc ," Santos, Brazil"," New York, New York"
 Savino Del Bene U.S.a. Inc. ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
" Chr Hansen, Inc. "," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Dhl Global Forwarding (Canada) ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Traffic Tech International ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Global Essence Inc ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Euroworld Transport a Division of ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Givaudan Flavors Corporation ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 3m Canada Inc.-Toronto ," Santos, Brazil"," New York, New York"
 Terra Verde Supply Corp. ,None Given," Norfolk, Virginia"
 Ceva Freight Llc As Agents For and ,None Given," Norfolk, Virginia"
 Also Paramount Export Co. ," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
 United States Mineral ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
" Panalpina,Inc As Agent For and On "," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Savino Del Bene Usa Inc ," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
 Baum Wine Imports Inc. ," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
 Andes Imports Inc ," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
 Sunny Valley International Inc. ," San Antonio, Chile"," Philadelphia, Pennsylvania"
 Earth Source Trading Inc. ," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
" Jac Vandenberg, Inc. "," San Antonio, Chile"," Philadelphia, Pennsylvania"
 Wescott Agri Products. Inc ," San Antonio, Chile"," Philadelphia, Pennsylvania"
" Valeo Clutches Transm., Inc "," Santos, Brazil"," Norfolk, Virginia"
 Salix Animal Health L.L.C ," Sao Francisco do Sul, Brazil"," Jacksonville, Florida"
 Bridgewell Resources ,None Given," Jacksonville, Florida"
 Masonite Door Fabrication Inc. ,None Given," Jacksonville, Florida"
" Moulding & Millwork, Inc. - ",None Given," Jacksonville, Florida"
 Robinson Lumber and Flooring 4000 ,None Given," Norfolk, Virginia"
 Classic Granite & Marble ,None Given," Norfolk, Virginia"
" Jw Millwork, Llc ",None Given," Charleston, South Carolina"
 Moulding & Millwork ,None Given," Charleston, South Carolina"
" Janco Sales, Inc. ",None Given," Charleston, South Carolina"
 Us Lumber Group ,None Given," Charleston, South Carolina"
 Valeo Syvania L.L.C. ," Santos, Brazil"," Norfolk, Virginia"
 Wahler Automotive System Inc ," Santos, Brazil"," Norfolk, Virginia"
 Paramont Mfg ," Santos, Brazil"," Norfolk, Virginia"
 Consolidated Diesel Company ," Santos, Brazil"," Norfolk, Virginia"
 Consolidated Diesel Company - Rmep ," Santos, Brazil"," Norfolk, Virginia"
 Standard Bank and Trust Co. ," Santos, Brazil"," Norfolk, Virginia"
 Jas Forwarding (Usa) Inc ," Santos, Brazil"," Norfolk, Virginia"
 American Metal Fibers Inc ," Santos, Brazil"," Norfolk, Virginia"
 Jas Forwarding (Usa). Inc ," Santos, Brazil"," Norfolk, Virginia"
 International Freight Services Inc ," Santos, Brazil"," Norfolk, Virginia"
 Aries Global Logistics ," Santos, Brazil"," Norfolk, Virginia"
 Hef Usa ," Santos, Brazil"," Norfolk, Virginia"
" Kuehne Nagel, Inc. ",None Given," Charleston, South Carolina"
 Absa Canada International ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Johnvince Foods ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Power Stream Inc. Addiscott Crt ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 C.D.C. Canada Inc. ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Transgroup-Ord ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Rgc Coffee Inc. ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Transgroup Ord ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Uti United States Inc. ," Santos, Brazil"," Norfolk, Virginia"
 Jf Hillebrand Usa Inc ," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
" River Valley Manufacturing, Inc. "," Santos, Brazil"," Norfolk, Virginia"
 Perfetti Van Melle Dc ," Santos, Brazil"," Norfolk, Virginia"
 Jas Forwarding Usa I N C . ," Santos, Brazil"," Norfolk, Virginia"
 Jas Forwarding Usa Inc. ," Santos, Brazil"," Norfolk, Virginia"
" Jas Forwarding (Usa), Inc "," Santos, Brazil"," Norfolk, Virginia"
 Pioneer Pump Inc ," Santos, Brazil"," Norfolk, Virginia"
 Ait Worldwide Logistics Inc. ," Santos, Brazil"," Norfolk, Virginia"
 V.Alexander Co. Inc. ," Santos, Brazil"," Norfolk, Virginia"
 Iff Inc ," Santos, Brazil"," Norfolk, Virginia"
 Primus Natural Stone ," Victoria, Brazil"," Norfolk, Virginia"
 Unifrax Corporation ," Santos, Brazil"," Norfolk, Virginia"
 Creative Surfaces Llc ," Itajai, Brazil"," Norfolk, Virginia"
" Transilwrap Company, Inc. "," Santos, Brazil"," Norfolk, Virginia"
 Global Marble and Granite Imports ," Victoria, Brazil"," Norfolk, Virginia"
 Damar Natural Stone Imports Inc. ," Victoria, Brazil"," Norfolk, Virginia"
 Savino Del Bene U.S.a Inc ," Victoria, Brazil"," Norfolk, Virginia"
 Bdp International Inc. ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
" Savino Del Bene U.S.a., Inc. "," Victoria, Brazil"," Norfolk, Virginia"
 Materion Neutral Resources Inc. ," Niteroi, Brazil"," Houston, Texas"
 Industrade and Technology Llc ," Victoria, Brazil"," Norfolk, Virginia"
 Stone Design Inc. ," Victoria, Brazil"," Norfolk, Virginia"
 Ugm - Chicago ," Victoria, Brazil"," Norfolk, Virginia"
 Savino Del Bene U.S.a Inc (Chicago) ," Victoria, Brazil"," Norfolk, Virginia"
 Cosmos Granite & Marble ," Victoria, Brazil"," Charleston, South Carolina"
" Ms International, Inc "," Victoria, Brazil"," Chicago, Illinois"
 Busenbark Granite Llc ," Victoria, Brazil"," Norfolk, Virginia"
 Duckwall Alco Stores Inc ,None Given," Norfolk, Virginia"
 Fedex Trade Networks ," Itajai, Brazil"," Houston, Texas"
 Stanpro Lighting Systems Inc ," Santos, Brazil"," New York, New York"
 Sdv Usa Chicago ," Santos, Brazil"," Norfolk, Virginia"
" Ms International, Inc (Sudha) "," Victoria, Brazil"," New York, New York"
 Sun Chemical Corp ," Santos, Brazil"," New York, New York"
 003216-Teche Mills Llc Dba Moresi F ," Saupe, Brazil"," New Orleans, Louisiana"
 Portes Belhumeur ," Rio Grande, Brazil"," New York, New York"
 Casa Bella ," Victoria, Brazil"," Portland, Oregon"
 Pilkington Glass Whitby ," Santos, Brazil"," New York, New York"
 Panalpina Inc. ," Santos, Brazil"," Houston, Texas"
 Metso Minerals Industries Inc ," Santos, Brazil"," Houston, Texas"
 Haynes Furniture Company Inc ,None Given," Norfolk, Virginia"
 Capital Logistics Corporation. ," Montevideo, Uruguay"," New York/Newark Area, Newark, New Jersey"
" Carotrans International, Inc "," Rio Grande, Brazil"," New York/Newark Area, Newark, New Jersey"
 Hoyer Global (Usa) Inc ," All Other Chile Ports, Chile"," Houston, Texas"
 American International Cargo Servic ," Rio Grande, Brazil"," Charleston, South Carolina"
 C&C North America Inc. ," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
" Granite Express, Inc "," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
 Granite Express of Usa ," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
 Starchem Llc ," Santos, Brazil"," Charleston, South Carolina"
 Starbucks Coffee Trading Company C ," Buenaventura, Colombia"," Charleston, South Carolina"
 Delmar International Inc ," Buenaventura, Colombia"," New York/Newark Area, Newark, New Jersey"
 Volcafe Specialty Coffee ," Buenaventura, Colombia"," New York/Newark Area, Newark, New Jersey"
 Lackstone Marble & Granite Inc ," Kingston, Jamaica"," Houston, Texas"
 Designer Stone Center ," Kingston, Jamaica"," Houston, Texas"
 Arizona Tile Llc. ," Victoria, Brazil"," Los Angeles, California"
 Savino Del Bene ," Freeport, Grand Bahama Island, Bahamas"," New York/Newark Area, Newark, New Jersey"
 Industrias Vinicolas Pedro Domecq S ," Valencia, Spain"," Savannah, Georgia"
 Goldstar Stone Corp ," Victoria, Brazil"," Jacksonville, Florida"
 Triton Stone Group of New Orleans ," Itaguai, Brazil"," Norfolk, Virginia"
 Interamerican Division Publishing ," Cartagena, Colombia"," Port Everglades, Florida"
 Fedenico Inc. ," Barranquilla, Colombia"," Port Everglades, Florida"
 Chiquita Brands Llc ," Barranquilla, Colombia"," Port Everglades, Florida"
 Cummins Brasil Ltda ," Altamira, Mexico"," Houston, Texas"
 Laufen International ," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
 Ararat Import Export Company ," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
 Interoceanica Agency (Freeport) ," Cartagena, Colombia"," Freeport, Texas"
" Fruit Royale, Inc "," Cartagena, Colombia"," Philadelphia, Pennsylvania"
 Ch Robinson Company ," Cartagena, Colombia"," Philadelphia, Pennsylvania"
" Mayrsohn International Trading, Co. "," Cartagena, Colombia"," Philadelphia, Pennsylvania"
" Fru Veg Marketing, Inc. "," Cartagena, Colombia"," Philadelphia, Pennsylvania"
 Dole Fresh Fruit Company ," Cartagena, Colombia"," Philadelphia, Pennsylvania"
 Omni Surfaces ," Kingston, Jamaica"," Houston, Texas"
 Hilltop Granites Llc ," Kingston, Jamaica"," Houston, Texas"
 Omni Surfaces Corp. ," Kingston, Jamaica"," Houston, Texas"
 Performance Battery Inc. ," Callao, Peru"," Port Everglades, Florida"
 Galaxy Granite and Marble ," Victoria, Brazil"," New York, New York"
 Hilltop Granite Llc ," Kingston, Jamaica"," Houston, Texas"
 Pacific Shore Stones ," Kingston, Jamaica"," Mobile, Alabama"
 Allied Stone Inc ," Kingston, Jamaica"," Houston, Texas"
 Pacific Shore Stone ," Kingston, Jamaica"," Houston, Texas"
 Allied Stone Inc. ," Kingston, Jamaica"," Houston, Texas"
 General Noli Usa Inc. ,None Given," Houston, Texas"
 Stone Showcase ," Victoria, Brazil"," Savannah, Georgia"
 Ohm International Inc ," Victoria, Brazil"," Savannah, Georgia"
 Stone Showcase Inc ," Victoria, Brazil"," Savannah, Georgia"
 Granite Depot North of Florida ," Niteroi, Brazil"," Jacksonville, Florida"
 Bauducco Foods Inc ," Santos, Brazil"," Jacksonville, Florida"
" Pinova, Inc. "," Santos, Brazil"," Jacksonville, Florida"
 C&C North America Dba Cosentino ," Itaguai, Brazil"," Jacksonville, Florida"
" North Loop Imports, Inc. "," Niteroi, Brazil"," Houston, Texas"
" Olam International, Ltd., "," Salvador, Brazil"," Jacksonville, Florida"
 Vetco Gray Inc ," Santos, Brazil"," Houston, Texas"
 Pacific Parts International ," Santos, Brazil"," Houston, Texas"
 Aprile Usa Inc Tax Id 20-190813200 ,None Given," Charleston, South Carolina"
 Ffs America Llc ," Rio Grande, Brazil"," Houston, Texas"
" Norman G. Jensen, Inc. "," Santos, Brazil"," Norfolk, Virginia"
 Quintessential Llc ," Las Salinas, Chile"," Oakland, California"
 Boise Cascade Building Mat. Dis.Llc ," Sao Francisco do Sul, Brazil"," Jacksonville, Florida"
 Metaldyne Ramos Arizpe ," Santos, Brazil"," Houston, Texas"
 Treasury Wine Estates ," San Antonio, Chile"," Oakland, California"
" Bridgewell Resources, Llc "," All Other Brazil Ports South of Recife, Brazil"," Jacksonville, Florida"
 Voss Automotive %Traace Lasers ," Santos, Brazil"," Houston, Texas"
" Shamrock Building Materials, Inc. ",None Given," Jacksonville, Florida"
 Weis - Rohlig Usa Llc ," San Antonio, Chile"," New York/Newark Area, Newark, New Jersey"
 Dyke Industries ,None Given," Jacksonville, Florida"
 Shamrock Trading - Santa Rosa ,None Given," Jacksonville, Florida"
 Savino Del Bene U.S.a. Inc. (Miami ,None Given," Jacksonville, Florida"
 Pkd Logistics ," Niteroi, Brazil"," Savannah, Georgia"
 Lear Mexican Seating Corp-Trim Div ," Rio Grande, Brazil"," Houston, Texas"
" Kuehne + Nagel, Inc. ",None Given," New York/Newark Area, Newark, New Jersey"
 Baker Hughes Centrilift ," Santos, Brazil"," Houston, Texas"
 Weatherford Artificial Lift ," Santos, Brazil"," Houston, Texas"
 Weatherford Liner Systems - Gps ," Santos, Brazil"," Houston, Texas"
 Cf Manufacturing ," Niteroi, Brazil"," Houston, Texas"
 Levantina Usa Inc ," Niteroi, Brazil"," Houston, Texas"
 Superior Granite & Marble ," Niteroi, Brazil"," Houston, Texas"
 Nutec Inc ," Niteroi, Brazil"," Houston, Texas"
" Innova Tile, Inc. "," Niteroi, Brazil"," Houston, Texas"
 Robinson Lumber and Flooring ,None Given," Long Beach, California"
" Ms International, Inc (M.G) "," Victoria, Brazil"," Chicago, Illinois"
 Colgate Palmolive Canada Inc. ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Constellation Wines U.S Inc ," Las Salinas, Chile"," Oakland, California"
 Allied Stone ," Kingston, Jamaica"," Houston, Texas"
 Walmart Stores Inc. ," Las Salinas, Chile"," Los Angeles, California"
 Premier Cayman Ltd ," Cartagena, Colombia"," Miami, Florida"
 Leather Concept Llc ," Cartagena, Colombia"," Miami, Florida"
 Aaw Doors Inc. ," Manzanillo, Mexico"," Los Angeles, California"
" Kuehne & Nagel,Inc. "," Manzanillo, Mexico"," Oakland, California"
 David Oppenheimer and Company ," Las Salinas, Chile"," Los Angeles, California"
 All Fresh Produce ," Las Salinas, Chile"," Los Angeles, California"
 Safco of America Llc ," Las Salinas, Chile"," Los Angeles, California"
 William H. Kopke Jr. Inc. ," Las Salinas, Chile"," Los Angeles, California"
 Pandol Bros. Inc. ," Las Salinas, Chile"," Los Angeles, California"
 Rio Vista Ltd. ," Las Salinas, Chile"," Los Angeles, California"
 Pandol Bros. Inc ," Las Salinas, Chile"," Los Angeles, California"
 Forever Fresh Llc ," Las Salinas, Chile"," Los Angeles, California"
 Summit Produce Inc ," Las Salinas, Chile"," Los Angeles, California"
 David Oppenheimer Co. ," Las Salinas, Chile"," Los Angeles, California"
 Jac Vandenberg Inc ," Las Salinas, Chile"," Los Angeles, California"
 California Giant Inc ," Las Salinas, Chile"," Los Angeles, California"
 Regatta Tropicals Ltd. ," Las Salinas, Chile"," Los Angeles, California"
 Farmers Crate Llc ," Limon, Costa Rica"," Miami, Florida"
 Dayka & Hackett Llc ," Las Salinas, Chile"," Los Angeles, California"
 Sunview Marketing International ," Las Salinas, Chile"," Los Angeles, California"
 Unifrutti of America Inc ," Las Salinas, Chile"," Los Angeles, California"
 J & J Ranch Produce Inc. ," Las Salinas, Chile"," Los Angeles, California"
 Jac Vandenberg Inc. ," Las Salinas, Chile"," Los Angeles, California"
 Rio Vista Limited ," Las Salinas, Chile"," Los Angeles, California"
 Pacific Trellis Fruit ," Las Salinas, Chile"," Los Angeles, California"
 Green Earth Produce ," Coquimbo, Chile"," Philadelphia, Pennsylvania"
 Farrell Distributing Corp. ," Las Salinas, Chile"," New York, New York"
 Del Monte Fresh Produce Na Inc ," Caldera, Costa Rica"," Port Hueneme, California"
 Thyssenkrupp Bilstein of America ," Santos, Brazil"," New York, New York"
" Dachser Transport of America, Inc. "," Kingston, Jamaica"," Charleston, South Carolina"
" Unifrutti of America, Inc "," Coquimbo, Chile"," Philadelphia, Pennsylvania"
 Dayka & Hackett Llc. ," Coquimbo, Chile"," Philadelphia, Pennsylvania"
 Seald Sweet International ," Las Salinas, Chile"," Philadelphia, Pennsylvania"
 Sbb International Shipping Inc ,None Given," Philadelphia, Pennsylvania"
 Akzo Nobel Polymer Chemical Llc ," Santos, Brazil"," Houston, Texas"
 Ge Consumer & Industrial ,None Given," Savannah, Georgia"
 Dana Holding Corporation ," Santos, Brazil"," New York, New York"
 Zf Steering Systems Llc ," Santos, Brazil"," New York, New York"
 W.R Grace & Co ," Santos, Brazil"," New York, New York"
 Csav Agencia Valencia ," Cartagena, Colombia"," San Juan, Puerto Rico"
 Csav Agency Italy S.P.a. ," Cartagena, Colombia"," San Juan, Puerto Rico"
 Savino Del Bene U.S.a. Inc. (Atlant ," Kingston, Jamaica"," Charleston, South Carolina"
" Advance Distribution Systems, Inc. "," Santos, Brazil"," Savannah, Georgia"
" Ads, On Behalf of Off Broadway Shoe "," Santos, Brazil"," Charleston, South Carolina"
 Quest Cargo Inc. ," Niteroi, Brazil"," Miami, Florida"
" Robinson Lumber Company, Inc "," Kingston, Jamaica"," Mobile, Alabama"
" Fr. Meyers Sohn North America, Llc "," Cartagena, Colombia"," Philadelphia, Pennsylvania"
" a.M. Goldstein by Products, Inc. "," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
 Sew Eurodrive Inc. ," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
 United Phosphorus De Mexico Sa De ," Barranquilla, Colombia"," Miami, Florida"
 Panamerican Foods Corp. ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 John Potter Speciality Food ," Halifax, NS, Canada"," Oakland, California"
 John Pottery Specialty Foods Inc. ," Halifax, NS, Canada"," Oakland, California"
 to the Order ," Callao, Peru"," San Juan, Puerto Rico"
" Aci Cargo, Inc. "," Kingston, Jamaica"," Oakland, California"
 Tradelink Wood Products ," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
 Thompson Mahogany Company ," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
 Thompson Mahogany Company. ," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
 Panalpina Inc - As Agent For and ," Caucedo, Dominican Republic"," Houston, Texas"
 Metafoods Llc ," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
 Columbia Oilfield Supply Inc Affili ," Puerto Drummond, Colombia"," Houston, Texas"
 Hensley Industries Inc ," Santos, Brazil"," Houston, Texas"
 Valley Dynamo ," Niteroi, Brazil"," Houston, Texas"
 Oia Global (Chicago) ," Niteroi, Brazil"," Houston, Texas"
 Zf Industries Llc a Gainesville ," Santos, Brazil"," Savannah, Georgia"
 International Coffee Corporation ," Santos, Brazil"," Houston, Texas"
 Sintex Minerals & Services Inc ," Santos, Brazil"," Houston, Texas"
 Clearfreight Inc. ," Santos, Brazil"," Houston, Texas"
 Marine Services International Inc. ," Santos, Brazil"," Houston, Texas"
 Eagle Ottawa Llc ," Santos, Brazil"," Houston, Texas"
 Agrimares S.L ," San Antonio, Chile"," San Juan, Puerto Rico"
 Agroeuropa S.P.a. ," San Antonio, Chile"," San Juan, Puerto Rico"
 Matrunita Mediterranea Srl ," San Antonio, Chile"," San Juan, Puerto Rico"
 Delkor Inc ," Las Salinas, Chile"," Houston, Texas"
 N.L. Stores Inc. ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 Mp Lumber Inc ,None Given," Houston, Texas"
 Carotrans International Inc ," Santos, Brazil"," Houston, Texas"
 Happy Feet Inc. ," Santos, Brazil"," Houston, Texas"
 Panalpina Inc.As Agent For and On ," Santos, Brazil"," Houston, Texas"
 Eagle Ottawa Llc1885 Pond Run ," Santos, Brazil"," Houston, Texas"
" Panalpina, Inc-Ocean Freight "," Santos, Brazil"," Houston, Texas"
 Southwest Moulding Company ,None Given," Houston, Texas"
 Matos Forest Products ,None Given," Houston, Texas"
 Woodgrain Dist Houston ,None Given," Houston, Texas"
 Matos Forest Products 3562 ,None Given," Houston, Texas"
" Clearfreight, Inc. ",None Given," Houston, Texas"
" Novus International, Inc. ",None Given," Houston, Texas"
 Vmlog International Logistics Usa ,None Given," Houston, Texas"
 Western Woods Inc ,None Given," Houston, Texas"
 Bridgewell Resources Llc ,None Given," Houston, Texas"
 Rtg Furniture Corp. - Brookshire ,None Given," Houston, Texas"
 Weatherford Artificial Lift Systems ," Rio Grande, Brazil"," Houston, Texas"
 Mallory Alexander International ,None Given," New York, New York"
 Adcom Worldwide Inc. (Lax) ," Santos, Brazil"," Houston, Texas"
" Yamamoto of Orient, Inc. "," Santos, Brazil"," Houston, Texas"
 Panalpina Inc. - El Paso ," Rio Grande, Brazil"," Houston, Texas"
" Db Schenker, Inc. "," Rio Grande, Brazil"," Houston, Texas"
 Sylvan Products Llc ," Rio Grande, Brazil"," Houston, Texas"
 Blue Planet Inc ," Victoria, Brazil"," Baltimore, Maryland"
 Speedier Shipping Inc. ," Santos, Brazil"," Norfolk, Virginia"
 Tandy Leather Factory ," Rio Grande, Brazil"," Houston, Texas"
 Great Southern Wood Preserving ," Rio Grande, Brazil"," Houston, Texas"
 Cma Cgm (America) Llc ," Rotterdam, Netherlands"," Houston, Texas"
 Matos Forest Products Llc ," All Other Brazil Ports South of Recife, Brazil"," Houston, Texas"
 Focuscargo Group ,None Given," Houston, Texas"
 Gem Marketing International Co. ,None Given," Houston, Texas"
