Cosignee,Origin,Destination
 Dakota Coatings Inc ," Antwerp, Belgium"," Charleston, South Carolina"
 Agc Flat Grass North America ," Antwerp, Belgium"," New York, New York"
" Resysta North America, Inc "," Rotterdam, Netherlands"," Los Angeles, California"
 International Paint Inc ," Hamble, United Kingdom"," Houston, Texas"
 Midwest Powder Coatings ," Bremerhaven, Federal Republic of Germany"," Norfolk, Virginia"
 Grupo Zapata Costa Rica Sa ," Hamburg, Federal Republic of Germany"," Miami, Florida"
" Ofs Fitel,Llc "," Porto de Sines, Portugal"," Boston, Massachusetts"
 Arkema Inc ," La Spezia, Italy"," New York, New York"
 Soleras Advanced Coatings ," Antwerp, Belgium"," New York, New York"
 Tremco Inc Ic407 ," Hamble, United Kingdom"," New York, New York"
 Bostik Mexicana Sade Cv ," Naples, Italy"," Port Everglades, Florida"
" Ppg Industries ,Inc. "," Rotterdam, Netherlands"," Norfolk, Virginia"
 Amf Support Services Inc ," Hamble, United Kingdom"," Los Angeles, California"
 Ecuanobel Sa ," Antwerp, Belgium"," Savannah, Georgia"
 Nof Metal Coatings Na ," Antwerp, Belgium"," New York, New York"
 Ppg Aerospace Transparancies ," Le Havre, France"," New York, New York"
 International Paint Llc Central ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Continental Grafix Usa Inc ," Coryton, United Kingdom"," Charleston, South Carolina"
 Cemecon Inc ," Rotterdam, Netherlands"," New York, New York"
 Basf Mexicana S.a. De C.V. ," Barcelona, Spain"," Port Everglades, Florida"
 Specified Technologies Inc ," Hamilton, Bermuda"," Wilmington, Delaware"
 Agility Corp. ," Bremerhaven, Federal Republic of Germany"," New York, New York"
 Owens Corning Korea ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Findlay Food Coatings Limited ," Taoranga, New Zealand"," Los Angeles, California"
 Alltub Mexico Sa De Cv ," Genoa, Italy"," Port Everglades, Florida"
 Globalends Sa De Cv ," Barcelona, Spain"," Port Everglades, Florida"
 International Perforatings Svce ," Coryton, United Kingdom"," Charleston, South Carolina"
 Fisher & Paykel Dynamic Cooking Sys ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Savino Del Bene Mexico S.a. De C.V. ," Barcelona, Spain"," Port Everglades, Florida"
 Rust-Oleum Industrial Flooring ," Hamble, United Kingdom"," Los Angeles, California"
 Reemco Import Inc. ," Bur Said, Egypt"," Savannah, Georgia"
 Plaskolite ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Moz Agencias Aduanales De Tampico ," Genoa, Italy"," Savannah, Georgia"
 R R Donnelley & Sons ," Hamble, United Kingdom"," New York, New York"
 Prc De Soto International ," Le Havre, France"," New York, New York"
 Cuel Limited ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
" Akzo Nobel Coatings, Inc "," Hamburg, Federal Republic of Germany"," Norfolk, Virginia"
 Centryco Inc. ," Hamburg, Federal Republic of Germany"," New York, New York"
 Akzo Nobel Coatings ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Global Ends S.a. De C.V. ," Barcelona, Spain"," Port Everglades, Florida"
 Thanh Tai Composite Plastic Joint ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Ciranova North America ," Antwerp, Belgium"," New York, New York"
 Master M T Aquila ," Hamble, United Kingdom"," New York, New York"
 Global Ends Sa De Cv ," Barcelona, Spain"," Port Everglades, Florida"
 Steel Magnolias ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Soleras Advanced Coatings Ltd ," Antwerp, Belgium"," New York, New York"
 Agc Flat Glass North America ," Antwerp, Belgium"," New York, New York"
 Berghofer Residence Carpe Diem ," Bremerhaven, Federal Republic of Germany"," Port Everglades, Florida"
 Rustoleum Industrial Flooring ," Liverpool, United Kingdom"," New York, New York"
 Caribbean Protection (Barbados) Inc ," Saint John, NB, Canada"," West Palm Beach, Florida"
 Xal Inc. ," Hamburg, Federal Republic of Germany"," New York, New York"
 Seatech International Inc. ," Altamira, Mexico"," Houston, Texas"
 Bostik Inc. ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Chemence ," Felixstowe, United Kingdom"," Charleston, South Carolina"
 Abss4al Auto Paint Supplies Inc. ," Rotterdam, Netherlands"," Long Beach, California"
 Surface Elements ," Sydney, Australia"," Los Angeles, California"
 Zippertubing Co ," Hamburg, Federal Republic of Germany"," Los Angeles, California"
 Haijan Trading & Industrial ," Gooch Island, BC, Canada"," Portland, Oregon"
 Genesis Light Line ," Hasting, Australia"," Los Angeles, California"
 Dermamed Coating Company ," Hamble, United Kingdom"," Norfolk, Virginia"
 Trilausch House-Indogulf ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Comersys Llc, West Tower Suite "," Rotterdam, Netherlands"," Los Angeles, California"
 Celplast Metallized Products Limite ," Haifa, Israel"," New York, New York"
 Crystal Warehouse Corp ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Pwd Inc ," Liverpool, United Kingdom"," New York, New York"
 Heidelberg Mexico S. De Rl De Cv ," Rotterdam, Netherlands"," Charleston, South Carolina"
 International Perforatings Services ," Hamble, United Kingdom"," Charleston, South Carolina"
 Soon Yang Chemicals Sdn. Bhd. ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Exopack Advanced Coatings ," Hamble, United Kingdom"," Charleston, South Carolina"
 Dakota Coatings Inc 6650 Rivers Ave ," Antwerp, Belgium"," Charleston, South Carolina"
 Siemens S.a. De C.V. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Ufloor Systems Inc. ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Ppg Industries De Mexico S.a. De C. ," Antwerp, Belgium"," Charleston, South Carolina"
" Color Teleos, Llc "," Bur Said, Egypt"," Savannah, Georgia"
 Tru Vue Inc ," Antwerp, Belgium"," New York, New York"
 Rust-Oleum Industrial Estate ," Cartagena, Colombia"," Los Angeles, California"
 Bouyges Civil Works Florida ," Felixstowe, United Kingdom"," Miami, Florida"
 Tuboscope Vetco International ," Antwerp, Belgium"," Houston, Texas"
 Carr North America Llc ," Rotterdam, Netherlands"," New York, New York"
 American Computer Optics ," Hamburg, Federal Republic of Germany"," Los Angeles, California"
 Bauer Manufacturing Inc ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Ufloor Systems Inc ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Chase Corporation ," Hamble, United Kingdom"," Norfolk, Virginia"
 Ei Dupont De Nemours & Company ," Antwerp, Belgium"," Chester, Pennsylvania"
 Sistema Aduana Profesional ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Dupont Powder Coatings ," Antwerp, Belgium"," Houston, Texas"
 Dpc Front Royal Plant ," Antwerp, Belgium"," Chester, Pennsylvania"
 Dpc ," Antwerp, Belgium"," Chester, Pennsylvania"
 E.I. Du Pont ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Akzo Nobel Paints Llc ," Genoa, Italy"," New York, New York"
 R. Cabrera Inc. ," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 Sublime Imports Llc ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Natural Forest Inc ," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 Atlantic Cocoa Company ," Manzanillo, Mexico"," Oakland, California"
 Caleres Inc ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
