Cosignee,Origin,Destination
 Misa Imports ," La Spezia, Italy"," Seattle, Washington"
 Kobrand Corporation ," Buenos Aires, Argentina"," New York/Newark Area, Newark, New Jersey"
 Hus International Furniture ," Genoa, Italy"," Port Everglades, Florida"
 Arhaus Furniture ," Leghorn, Italy"," New York, New York"
 Tri-Vin Imports Inc ," La Spezia, Italy"," New York, New York"
 Ets Antoine Massoud Sal ," Altamira, Mexico"," Houston, Texas"
 Elite Light & Living ," Leghorn, Italy"," Port Everglades, Florida"
 David Armando Sanchez Pantoja ," Valencia, Spain"," Port Everglades, Florida"
 Tri Vin Imports Inc ," Porto de Sines, Portugal"," New York/Newark Area, Newark, New Jersey"
 Vitis Imports ," La Spezia, Italy"," Long Beach, California"
 Tonin Casa Llc ," Genoa, Italy"," Port Everglades, Florida"
 Valencia Coverings ," Genoa, Italy"," Port Everglades, Florida"
 Tri-Vin ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Monclem Ediciones Sa De Cv. ," Genoa, Italy"," Port Everglades, Florida"
 Vision Wine and Spirits Llc Div.of ," Leghorn, Italy"," New York, New York"
 Decor 2 Go Inc. ," Leghorn, Italy"," Port Everglades, Florida"
 Dole Fresh Fruit Company ," Cartagena, Colombia"," Philadelphia, Pennsylvania"
 to the Order of: ," Cartagena, Colombia"," Philadelphia, Pennsylvania"
" Food Sellers Limited, 12a Tesla "," Altamira, Mexico"," Houston, Texas"
 Vigo Importing Co.Inc. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 F & F Fine Wines International ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Southern W&S New York Div. ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Zonin Usa Inc ," La Spezia, Italy"," Baltimore, Maryland"
 Ethica Wines Inc. ," Leghorn, Italy"," Oakland, California"
 Fairn and Swanson Inc. C/O Ftz#56 ," Leghorn, Italy"," Oakland, California"
 the Marchetti Company ," Barcelona, Spain"," New York/Newark Area, Newark, New Jersey"
 Cts Distributing ," Valencia, Spain"," Houston, Texas"
 Roadtown Wholesale Trading Co ," Veracruz, Mexico"," Miami, Florida"
 Sunrise Wine Llc ," Leghorn, Italy"," Norfolk, Virginia"
 Southern W&S of Upstate Ny ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Wine Twist Import ," La Spezia, Italy"," New York, New York"
 Colorado Food Products Inc ," Montevideo, Uruguay"," Houston, Texas"
 Natural Premium Brands Corp. ," Montevideo, Uruguay"," Houston, Texas"
 On Site Menagement Inc ," Leghorn, Italy"," Oakland, California"
" Major Brands, Inc. "," Genoa, Italy"," Norfolk, Virginia"
 Nemo Tile Co.Inc ," La Spezia, Italy"," New York, New York"
 Virginia Tile ," Genoa, Italy"," New York, New York"
 the Belknap White Group Inc ," La Spezia, Italy"," New York, New York"
 Innovative Surfaces ," La Spezia, Italy"," Port Everglades, Florida"
 Decorative Materials Int'L Ltd ," La Spezia, Italy"," Houston, Texas"
 High Style Tile and Stone ," La Spezia, Italy"," New York, New York"
 Specialty Tile Products Inc ," La Spezia, Italy"," Savannah, Georgia"
 Chesapeake Tile & Marble Inc. ," La Spezia, Italy"," Baltimore, Maryland"
 Tile Wholesalers ," La Spezia, Italy"," New York, New York"
 Usa Tile & Marble ," Leghorn, Italy"," Port Everglades, Florida"
 Florim Solution ," La Spezia, Italy"," Savannah, Georgia"
 Longust ," La Spezia, Italy"," Long Beach, California"
 Garden State Tile Distributors Inc. ," Algeciras, Spain"," New York, New York"
 Mission Stone and Tile Co. ," La Spezia, Italy"," Savannah, Georgia"
 Rbc Tile and Stone ," La Spezia, Italy"," Norfolk, Virginia"
 Iberia Tile Llc ," La Spezia, Italy"," Port Everglades, Florida"
 Italgres Miami Tile and Stone ," La Spezia, Italy"," Miami, Florida"
 Richmond Ceramic Tile Dist Inc ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 R. Cabrera Inc. ," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 Sublime Imports Llc ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Natural Forest Inc ," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 Atlantic Cocoa Company ," Manzanillo, Mexico"," Oakland, California"
 Caleres Inc ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Miami Tile & Stone ," La Spezia, Italy"," Port Everglades, Florida"
 Gotham One Llc ," Leghorn, Italy"," New York, New York"
 High Style Tile & Stone ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
