Cosignee,Origin,Destination
" to the Order of Ecom Usa, Inc. "," Alexandria, Egypt"," Savannah, Georgia"
 Standard Textile Co. Inc. ," Mina Raysut, Oman"," Charleston, South Carolina"
 Diesel Usa Inc ," Rotterdam, Netherlands"," New York, New York"
 to Order of Shipper ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Isaac Imports ," Port Muhammad Bin Qasim, Pakistan"," New York, New York"
 to the Order: ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Relevant Products Llc ," Karachi, Pakistan"," Savannah, Georgia"
" Levinsohn Tetxile, "," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 International Intimates Inc ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Pacific Sky Trading Co ," Vung Tau, Vietnam"," Los Angeles, California"
 Simmons Bedding Co ," Liverpool, United Kingdom"," Norfolk, Virginia"
 Pvh Corp ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
 to Order of the Shipper ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
" Gamby Global, Inc "," Colombo, Sri Lanka"," New York, New York"
 H.R Cotton Usa Inc. ," Mina Raysut, Oman"," New York/Newark Area, Newark, New Jersey"
 Sutton Industries ," Colombo, Sri Lanka"," New York/Newark Area, Newark, New Jersey"
" Manhattan Hosiery Co.,Ltd. "," Mina Raysut, Oman"," New York/Newark Area, Newark, New Jersey"
 Phillip Van Heusen ," Bur Said, Egypt"," New York/Newark Area, Newark, New Jersey"
 Merih Moda Tekstil San.Ve Tic. a.S. ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
" Presidio International Inc.,111 E "," Callao, Peru"," New York/Newark Area, Newark, New Jersey"
 Tuway American Group ," Port Muhammad Bin Qasim, Pakistan"," Norfolk, Virginia"
 Companhia Brasileira De Distribuica ," Veracruz, Mexico"," Houston, Texas"
 Zephyr Manufacturing ," Mina Raysut, Oman"," New York/Newark Area, Newark, New Jersey"
 the Libman Company ," Mina Raysut, Oman"," New York/Newark Area, Newark, New Jersey"
 Diesel Usa ," Salonika, Greece"," New York/Newark Area, Newark, New Jersey"
 Ooversea-Chinese Banking Corporatio ," Callao, Peru"," New York/Newark Area, Newark, New Jersey"
 Carpenters Co. ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Perlis Inc ," Callao, Peru"," New York, New York"
" Presidio International Inc., 111 "," Callao, Peru"," New York, New York"
 to the Order ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
" Zina Vasi, Inc. "," Hamburg, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Bumerang Freight (Us) ," Damietta, Egypt"," New York, New York"
 Itochu Prominent Usa Llc ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
 Cotton On Group ," Taoranga, New Zealand"," Los Angeles, California"
 Merih Moda Tekstil San. Ve Tic a.S. ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Charmtex ," Port Muhammad Bin Qasim, Pakistan"," Norfolk, Virginia"
 to the Order of: Nib Bank Limited ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Buffalo Wild Wings ," Vung Tau, Vietnam"," Los Angeles, California"
 Gaylord Texan Resort Convention ," Vung Tau, Vietnam"," Los Angeles, California"
 to the Order Off: ," Port Muhammad Bin Qasim, Pakistan"," Savannah, Georgia"
 to Order of ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Nygard International Ltd ," Damietta, Egypt"," New York/Newark Area, Newark, New Jersey"
" Toorderofjpmorganchasebank,N.a.18/F "," Colombo, Sri Lanka"," Savannah, Georgia"
 Scarbrough Interntional Ltd ," Port Muhammad Bin Qasim, Pakistan"," Norfolk, Virginia"
 Relevant Products ," Karachi, Pakistan"," Savannah, Georgia"
 Nts W.Usa Llc ," Barcelona, Spain"," New York, New York"
 Texhogn Renze Textile Joint Stock ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 to Oversea Chinese Banking Corporat ," Callao, Peru"," New York, New York"
 Texhong Renze Textile ," Freeport, Grand Bahama Island, Bahamas"," Norfolk, Virginia"
 Nested Bean Inc ," Callao, Peru"," New York, New York"
 to the Order of Oversea-Chinese Ba ," Callao, Peru"," New York/Newark Area, Newark, New Jersey"
 Vince Llc ," Callao, Peru"," Los Angeles, California"
 Suteks Sular Tekstil San Ve Tic As ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 Southern Textile Co. Ltd ," Manzanillo, Mexico"," Los Angeles, California"
" Nien Hsing Textile Co., Ltd "," Manzanillo, Mexico"," Los Angeles, California"
 to Order ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
 C-Quest Inc ," Vung Tau, Vietnam"," Long Beach, California"
 M/S.Harmony Cone ," Colombo, Sri Lanka"," New York, New York"
 Zina Vasi Inc ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Guess? Inc. ," Callao, Peru"," New York, New York"
 Ka&F Group Llc ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Levinsohn Textile ," Mina Raysut, Oman"," New York, New York"
 Paint Applicator Corp of America ," Mina Raysut, Oman"," New York, New York"
 Diystro Llc ," Manzanillo, Mexico"," Los Angeles, California"
" Aria Fashion Inc, "," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Newell Rubbermaid ," Colombo, Sri Lanka"," New York, New York"
" Perlis, Inc "," Callao, Peru"," New Orleans, Louisiana"
 California Grizzly Llc ," Port Muhammad Bin Qasim, Pakistan"," Norfolk, Virginia"
" Standard Textile Co,Inc. "," Mina Raysut, Oman"," Charleston, South Carolina"
 Zecron Textiles Inc ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
" Al Baraka Bank (Pakistan) Limited., "," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Argee America Inc ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 M/S International Tradelink Inc. ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Issac Import Inc ," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
 Brooklyn Industries ," Callao, Peru"," New York, New York"
" Ka&F Group., "," Port Muhammad Bin Qasim, Pakistan"," New York/Newark Area, Newark, New Jersey"
