Cosignee,Origin,Destination
 Valley Power Systems Inc. ," Hamburg, Federal Republic of Germany"," Los Angeles, California"
 Zf Lemforder Llc ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Em Coating Services ," Bremerhaven, Federal Republic of Germany"," New York, New York"
 Kawasaki Motor Manufacturing Corp. ," Hamburg, Federal Republic of Germany"," New York, New York"
 Ebus Inc. ," Bremerhaven, Federal Republic of Germany"," Los Angeles, California"
 New York City Transit - Mta ," Hamburg, Federal Republic of Germany"," New York, New York"
 Gradall Industries ," Bremerhaven, Federal Republic of Germany"," New York, New York"
 Daimler - Gaffney ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 East Erie Warehouse Company ," Hamburg, Federal Republic of Germany"," New York, New York"
 Epv Corporation ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Conexpo Con Agg Ifpe 2014 ," Bremerhaven, Federal Republic of Germany"," Los Angeles, California"
 Freightliner Customer Service Pdc ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
" Huf North America,Autom.Parts Manuf "," Hamburg, Federal Republic of Germany"," Charleston, South Carolina"
 Stewart & Stevenson ," Rotterdam, Netherlands"," New York, New York"
 German Auto Parts Inc. ," Hamburg, Federal Republic of Germany"," Savannah, Georgia"
 Huf North America ," Hamburg, Federal Republic of Germany"," Charleston, South Carolina"
 Tognum America Inc. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Pacific Power Products ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Huntington Ingalls ," Bremerhaven, Federal Republic of Germany"," Atlanta, Georgia"
" Zf Transmissions Greenville, Llc "," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Florida Detroit Diesel Allison ," Bremerhaven, Federal Republic of Germany"," Port Everglades, Florida"
 All European Parts ," Bremerhaven, Federal Republic of Germany"," New York, New York"
 Chrysler Llc Technical Center ," Bremerhaven, Federal Republic of Germany"," New York, New York"
 North American Bus Industries Inc. ," Hamburg, Federal Republic of Germany"," Savannah, Georgia"
 Jlg Industries ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Fox Factory Inc ," Hamburg, Federal Republic of Germany"," Oakland, California"
" Zf Nao, Inc. P-Division "," Bremerhaven, Federal Republic of Germany"," New York, New York"
 Ansaldobreda (Bti) Inc. ," Bremerhaven, Federal Republic of Germany"," New York, New York"
 Bollinger Shipyards ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Zf Transmission Greenville Llc ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Zf Marine Llc ," Bremerhaven, Federal Republic of Germany"," Miami, Florida"
 Zf Lemfoerder Corporation ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
" Zf Rubber & Plastics Hebron, Ll "," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Requestos Andinos C.a. ," Bremerhaven, Federal Republic of Germany"," Miami, Florida"
 Chrysler Co Llc ," Hamburg, Federal Republic of Germany"," Norfolk, Virginia"
 U-Shin Access Mechanisms Mexico Sa ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Bombardier Transportation Whse ," Bremerhaven, Federal Republic of Germany"," New York, New York"
 Ge Transportation ," Hamburg, Federal Republic of Germany"," New York, New York"
 Daimler Chrysler ," Antwerp, Belgium"," Norfolk, Virginia"
 Precision Spring Europa Spa ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Best American Forwarding ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Zf Transmissions Greenville Llc ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Austal Usa ," Hamburg, Federal Republic of Germany"," New York, New York"
 Cnh America Llc ," Hamburg, Federal Republic of Germany"," Norfolk, Virginia"
 Proterra Inc. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Zf Boge Elastmetall Llc ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Kawasaki Rail Car. Inc. ," Hamburg, Federal Republic of Germany"," New York, New York"
 Weiler ," Hamburg, Federal Republic of Germany"," New York, New York"
 Chrysler Co. Llc ," Bremerhaven, Federal Republic of Germany"," New York, New York"
" Worldpac, Inc. "," Bremerhaven, Federal Republic of Germany"," New York, New York"
 Huf North America Automotive Parts ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Automotive Access Mechanisms Mexic ," Bremen, Federal Republic of Germany"," Charleston, South Carolina"
 Tognum America Inc ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Zf Sachs Powertrain Modules Sa De ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Design Line Usa Llc ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Gleason Cutting Cooperation ," Hamburg, Federal Republic of Germany"," New York, New York"
" Putzmeister America, Inc. "," Hamburg, Federal Republic of Germany"," New York, New York"
 Barko Hydraulics L.L.C ," Hamburg, Federal Republic of Germany"," New York, New York"
" Zf Industries, Inc. "," Hamburg, Federal Republic of Germany"," Savannah, Georgia"
 Zf Sachs Suspension Mexico Sa De Cv ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Zf Sachs Automotive Mexico Sa De Cv ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Proterra Llc. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Tri-Met ," Hamburg, Federal Republic of Germany"," New York, New York"
 Zf Services S.a. De C.V. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 United Engines ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
