Cosignee,Origin,Destination
 Kobrand Corporation ," Buenos Aires, Argentina"," New York/Newark Area, Newark, New Jersey"
 Hus International Furniture ," Genoa, Italy"," Port Everglades, Florida"
 Bodega De Granos El Alazan Y El ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Arhaus Furniture ," Leghorn, Italy"," New York, New York"
 Tri-Vin Imports Inc ," La Spezia, Italy"," New York, New York"
 Elite Light & Living ," Leghorn, Italy"," Port Everglades, Florida"
 David Armando Sanchez Pantoja ," Valencia, Spain"," Port Everglades, Florida"
 Valencia Coverings ," Genoa, Italy"," Port Everglades, Florida"
 Tri-Vin ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Ets Antoine Massoud Sal ," Altamira, Mexico"," Houston, Texas"
 Tri Vin Imports Inc ," Porto de Sines, Portugal"," New York/Newark Area, Newark, New Jersey"
 Vitis Imports ," La Spezia, Italy"," Long Beach, California"
 Tonin Casa Llc ," Genoa, Italy"," Port Everglades, Florida"
 Dole Fresh Fruit Company ," Cartagena, Colombia"," Philadelphia, Pennsylvania"
 to the Order of: ," Cartagena, Colombia"," Philadelphia, Pennsylvania"
" Food Sellers Limited, 12a Tesla "," Altamira, Mexico"," Houston, Texas"
 Vigo Importing Co.Inc. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 F & F Fine Wines International ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Monclem Ediciones Sa De Cv. ," Genoa, Italy"," Port Everglades, Florida"
 Vision Wine and Spirits Llc Div.of ," Leghorn, Italy"," New York, New York"
 Decor 2 Go Inc. ," Leghorn, Italy"," Port Everglades, Florida"
 the Marchetti Company ," Barcelona, Spain"," New York/Newark Area, Newark, New Jersey"
 Southern W&S New York Div. ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Roadtown Wholesale Trading Co ," Veracruz, Mexico"," Miami, Florida"
 Sunrise Wine Llc ," Leghorn, Italy"," Norfolk, Virginia"
 Cts Distributing ," Valencia, Spain"," Houston, Texas"
 Zonin Usa Inc ," La Spezia, Italy"," Baltimore, Maryland"
 Ethica Wines Inc. ," Leghorn, Italy"," Oakland, California"
 Fairn and Swanson Inc. C/O Ftz#56 ," Leghorn, Italy"," Oakland, California"
 Southern W&S of Upstate Ny ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Wine Twist Import ," La Spezia, Italy"," New York, New York"
 Colorado Food Products Inc ," Montevideo, Uruguay"," Houston, Texas"
 Natural Premium Brands Corp. ," Montevideo, Uruguay"," Houston, Texas"
 Rbc Tile and Stone ," La Spezia, Italy"," Norfolk, Virginia"
 Iberia Tile Llc ," La Spezia, Italy"," Port Everglades, Florida"
 Italgres Miami Tile and Stone ," La Spezia, Italy"," Miami, Florida"
 Richmond Ceramic Tile Dist Inc ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 the Belknap White Group Inc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Nemo Tile Co.Inc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 On Site Menagement Inc ," Leghorn, Italy"," Oakland, California"
" Major Brands, Inc. "," Genoa, Italy"," Norfolk, Virginia"
 Longust ," Leghorn, Italy"," Los Angeles, California"
 High Style Tile and Stone ," La Spezia, Italy"," New York, New York"
 Virginia Tile ," La Spezia, Italy"," Norfolk, Virginia"
 Florim Solution ," Genoa, Italy"," Savannah, Georgia"
 Miami Tile & Stone ," La Spezia, Italy"," Port Everglades, Florida"
 Gotham One Llc ," Leghorn, Italy"," New York, New York"
 R. Cabrera Inc. ," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 Sublime Imports Llc ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Natural Forest Inc ," Puerto Matias de Galves, Guatemala"," Port Everglades, Florida"
 Atlantic Cocoa Company ," Manzanillo, Mexico"," Oakland, California"
 Caleres Inc ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Innovative Surfaces ," La Spezia, Italy"," Port Everglades, Florida"
 Decorative Materials Int'L Ltd ," La Spezia, Italy"," Houston, Texas"
 Specialty Tile Products Inc ," La Spezia, Italy"," Savannah, Georgia"
 Chesapeake Tile & Marble Inc. ," La Spezia, Italy"," Baltimore, Maryland"
 High Style Tile & Stone ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Garden State Tile Distributors Inc. ," Leghorn, Italy"," New York, New York"
 Tile Wholesalers ," La Spezia, Italy"," New York, New York"
 Usa Tile & Marble ," Leghorn, Italy"," Port Everglades, Florida"
 Mission Stone and Tile Co. ," La Spezia, Italy"," Savannah, Georgia"
