Cosignee,Origin,Destination
" Zf Chassis Systems Tuscaloosa, Llc "," Port Elizabeth, South Africa"," Charleston, South Carolina"
 Simpson Motors Ltd ," All Other Jamaica Ports, Jamaica"," San Juan, Puerto Rico"
" Mesa Vineyards, L.P. "," Cartagena, Colombia"," Houston, Texas"
 Mesa Vineyards Lp ," Las Salinas, Chile"," Houston, Texas"
 Chrysler Llc ," Kingston, Jamaica"," New York/Newark Area, Newark, New Jersey"
" Ard Logistics-Alabama, Llc "," Cape Town, South Africa"," Charleston, South Carolina"
" T & Wa of South Carolina, Llc, "," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Oneill Vintners & Distillers ," Las Salinas, Chile"," Houston, Texas"
 Mercedes Benz Australia Pty Ltd ," Santander, Spain"," Baltimore, Maryland"
 Daimler Vehiculos Comerciales Mexic ," Porto de Sines, Portugal"," Boston, Massachusetts"
 Mr P Horrocks ," Hamble, United Kingdom"," Baltimore, Maryland"
 Mercedes Benz Australia P L ," Santander, Spain"," Baltimore, Maryland"
 Detroit Diesel Corporation ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Mercedes Benz Minibus Gmbh ," Hasting, Australia"," Tacoma, Washington"
 Fedex Trade Networks ," Port of Spain, Trinidad"," New York/Newark Area, Newark, New Jersey"
 Detroit Diesel Corporation Zip Code ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Mercedes-Benz Mexico S De Rl De Cv ," Barcelona, Spain"," Jacksonville, Florida"
 Detroit Diesel Corporation 515 11th ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Detroit Diesel Corporation 5 11th S ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
" Northside Imports, Inc. "," Antwerp, Belgium"," New York/Newark Area, Newark, New Jersey"
 Formula One Management Limited ," Hamble, United Kingdom"," Houston, Texas"
 O Neill Vintners & Distillers ," San Antonio, Chile"," Houston, Texas"
 Bermuda Media ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
" Mrecedes-Benz Usa, Llc "," Bremerhaven, Federal Republic of Germany"," Long Beach, California"
 Kontane Logistics ," Cape Town, South Africa"," Charleston, South Carolina"
 Rafael Castro Mercedes ," Ciudad Trujillo, Dominican Republic"," Mayaguez, Puerto Rico"
 Exel Logistics ," Cape Town, South Africa"," Charleston, South Carolina"
 Nevada Automotive Test Center a Div ," Antwerp, Belgium"," Chester, Pennsylvania"
 Bee Express Pte Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Premium Ingredients Sl ," Veracruz, Mexico"," Houston, Texas"
 Detroit Diesel ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Fmc Technologies Inc ," Hamble, United Kingdom"," Houston, Texas"
 Chellingworth Motors ," Hamble, United Kingdom"," Baltimore, Maryland"
 Lance Dixon Bentley ," Hamble, United Kingdom"," Baltimore, Maryland"
 Bentley Sydney ," Hamble, United Kingdom"," Baltimore, Maryland"
 Bentley Auckland ," Hamble, United Kingdom"," Baltimore, Maryland"
 Barbizon P L ," Hamble, United Kingdom"," Baltimore, Maryland"
 Bentley Motors Inc. ," Emden, Federal Republic of Germany"," Providence, Rhode Island"
 Bentley Motors Cars Inc ," Liverpool, United Kingdom"," Wilmington, North Carolina"
 Volkswagen De Mexico S.a. De C.V. ," Emden, Federal Republic of Germany"," Houston, Texas"
 Kathleen Carter ," Saint John, NB, Canada"," West Palm Beach, Florida"
 Zip Logistics ," Port of Spain, Trinidad"," Port Everglades, Florida"
 Giltrap Prestige Porsche Center ," Hamble, United Kingdom"," Baltimore, Maryland"
 Park Fragrance ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
" Bentley Instruments, Inc. "," Antwerp, Belgium"," New York, New York"
 Symbolic Motor Car Company ," Hamble, United Kingdom"," Los Angeles, California"
 Bentley David ," Thamesport, United Kingdom"," Houston, Texas"
 Volkswagen Arizona Proving Ground ," Hamble, United Kingdom"," Los Angeles, California"
 Bentley Motors Inc ," Hamble, United Kingdom"," Houston, Texas"
" Cumbernack Friffith, Eloise "," Saint John, NB, Canada"," West Palm Beach, Florida"
 Schlumberger Seismic Manufacturing ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Latam Airlines Group S.a ," Hamble, United Kingdom"," Brunswick, Georgia"
 Bespoke Automotive Australia P L ," Hamble, United Kingdom"," Baltimore, Maryland"
 Carpenter Technology Corporation ," Liverpool, United Kingdom"," Chester, Pennsylvania"
 Rolls Royce Motor Cars Queensland ," Hamble, United Kingdom"," Baltimore, Maryland"
 Canadian Coast Guard ," Cartagena, Colombia"," Los Angeles, California"
 Fraser Shipyard Inc ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Bmw of North America Inc ," Hamble, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Howmet Casting ," Hamble, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Polar Tankers Inc ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Ke Marine Inc ," Santos, Brazil"," New York, New York"
 Carlton Forge Works ," Hamble, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Rolls Royce Corporation ," Hamble, United Kingdom"," Norfolk, Virginia"
 Bae Systems - New Construction ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Diamond Offshore ," Goteborg, Sweden"," New York, New York"
 Sunshine Automotive Pty Ltd ," Hamble, United Kingdom"," Baltimore, Maryland"
 Siemens Energy Inc. ," Cartagena, Colombia"," Norfolk, Virginia"
" Vigor Dba Us Fab, Llc "," Antwerp, Belgium"," Seattle, Washington"
 Maersk Line Ltd ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Fedex Power Plant Shop ," Hamble, United Kingdom"," Charleston, South Carolina"
 Vigor Alaska Ketchikan ," Bremerhaven, Federal Republic of Germany"," Seattle, Washington"
" C&C Marine and Repair, Llc "," Bremerhaven, Federal Republic of Germany"," New Orleans, Louisiana"
 Bimini Superfast ," Bremerhaven, Federal Republic of Germany"," Port Everglades, Florida"
 United States Marine Inc ," Antwerp, Belgium"," Houston, Texas"
 Surface Forces Logistics Center ," Hamble, United Kingdom"," New York, New York"
 Bae Systems ," Rotterdam, Netherlands"," New Orleans, Louisiana"
 Ati Speciality Materials ," Liverpool, United Kingdom"," Chester, Pennsylvania"
 Seadrill Americas Inc. ," Rostock, Federal Republic of Germany"," Galveston, Texas"
 Rolls-Royce Marine North America ," Bremerhaven, Federal Republic of Germany"," Mobile, Alabama"
 Rolls Royce Commercial Marine Inc ," Freeport, Grand Bahama Island, Bahamas"," West Palm Beach, Florida"
 American Seafoods Company Llc ," Rotterdam, Netherlands"," Los Angeles, California"
 Helix Energy Solutions ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Rolls Royce Motor Cars Auckland ," Hamble, United Kingdom"," Baltimore, Maryland"
" Offshore Service Vessels, Llc "," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Jered Llc ," Hamble, United Kingdom"," Galveston, Texas"
 Marinetrans Usa Llc ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Rolls-Royce Energy Systems Inc ," Liverpool, United Kingdom"," Chester, Pennsylvania"
 Gulfship Llc ," Goteborg, Sweden"," New York, New York"
 Rolls Royce North America ," Hamble, United Kingdom"," Savannah, Georgia"
 Rolls-Royce North America Inc ," Hamble, United Kingdom"," Houston, Texas"
 Artic Storm Management Group Llc ," Goteborg, Sweden"," New York, New York"
 Diversified Marine Inc ," Bremerhaven, Federal Republic of Germany"," Tacoma, Washington"
" Rolls-Royce Marine North America,In "," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Various Maersk Vessels ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Grupo Bavaria S a De C V ," Hamble, United Kingdom"," Jacksonville, Florida"
 Universal Stainless & Alloy Product ," Liverpool, United Kingdom"," Chester, Pennsylvania"
 Bisso Towboat Company Inc ," Bremerhaven, Federal Republic of Germany"," New Orleans, Louisiana"
 Rolls Royce Energy Systems ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Hornbeck Offshore Services ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Baydelta Maritime Inc ," Antwerp, Belgium"," Savannah, Georgia"
 Ensco International Inc ," Bremerhaven, Federal Republic of Germany"," Galveston, Texas"
 Tampa Ship Llc ," Goteborg, Sweden"," New York, New York"
 Trivett Classic Garage Pty Ltd ," Hamble, United Kingdom"," Baltimore, Maryland"
 Carnival Cruise Lines At Centergate ," La Spezia, Italy"," Port Everglades, Florida"
 Carnival Cruise ," La Spezia, Italy"," Port Everglades, Florida"
 Rolls-Royce Naval Marine Inc. ," Goteborg, Sweden"," New York, New York"
 Kwajalein Range Services ," Hamble, United Kingdom"," Los Angeles, California"
 Foss Maritime ," Rauma, Finland"," Los Angeles, California"
 Gkn Aerospace Chem-Tronics Inc ," Thamesport, United Kingdom"," Houston, Texas"
 Edac Aero ," Liverpool, United Kingdom"," New York, New York"
 Gulf Ship Llc ," Goteborg, Sweden"," New York, New York"
 North American Shipbuilding ," Goteborg, Sweden"," New York, New York"
