Cosignee,Origin,Destination
 Giltrap Prestige Porsche Center ," Hamble, United Kingdom"," Baltimore, Maryland"
 Zip Logistics ," Port of Spain, Trinidad"," Port Everglades, Florida"
 Park Fragrance ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Volkswagen Arizona Proving Ground ," Hamble, United Kingdom"," Los Angeles, California"
" Cumbernack Friffith, Eloise "," Saint John, NB, Canada"," West Palm Beach, Florida"
 Symbolic Motor Car Company ," Hamble, United Kingdom"," Los Angeles, California"
 Schlumberger Seismic Manufacturing ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Latam Airlines Group S.a ," Hamble, United Kingdom"," Brunswick, Georgia"
 Bespoke Automotive Australia P L ," Hamble, United Kingdom"," Baltimore, Maryland"
 Carpenter Technology Corporation ," Liverpool, United Kingdom"," Chester, Pennsylvania"
 Canadian Coast Guard ," Cartagena, Colombia"," Los Angeles, California"
 Ati Speciality Materials ," Liverpool, United Kingdom"," Chester, Pennsylvania"
 Bmw of North America Llc ," Hamble, United Kingdom"," Brunswick, Georgia"
 Howmet Casting ," Tilbury, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Seadrill Americas Inc. ," Rostock, Federal Republic of Germany"," Galveston, Texas"
 Maersk Line Ltd ," Bremerhaven, Federal Republic of Germany"," Port Everglades, Florida"
 Rolls-Royce Marine North America ," Bremerhaven, Federal Republic of Germany"," Mobile, Alabama"
 Siemens Energy Inc. ," Cartagena, Colombia"," Norfolk, Virginia"
" Vigor Dba Us Fab, Llc "," Antwerp, Belgium"," Seattle, Washington"
 Fedex Power Plant Shop ," Hamble, United Kingdom"," Charleston, South Carolina"
 Vigor Alaska Ketchikan ," Bremerhaven, Federal Republic of Germany"," Seattle, Washington"
" C&C Marine and Repair, Llc "," Bremerhaven, Federal Republic of Germany"," New Orleans, Louisiana"
 Bimini Superfast ," Bremerhaven, Federal Republic of Germany"," Port Everglades, Florida"
 Bmw of North America Inc ," Hamble, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 United States Marine Inc ," Antwerp, Belgium"," Houston, Texas"
 Surface Forces Logistics Center ," Hamble, United Kingdom"," New York, New York"
 Bae Systems ," Rotterdam, Netherlands"," New Orleans, Louisiana"
 Carlton Forge Works ," Hamble, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Bae Systems - New Construction ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Diamond Offshore ," Goteborg, Sweden"," New York, New York"
 Sunshine Automotive Pty Ltd ," Hamble, United Kingdom"," Baltimore, Maryland"
 American Seafoods Company Llc ," Rotterdam, Netherlands"," Los Angeles, California"
 Helix Energy Solutions ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Fraser Shipyard Inc ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Polar Tankers Inc ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Ke Marine Inc ," Santos, Brazil"," New York, New York"
 Artic Storm Management Group Llc ," Goteborg, Sweden"," New York, New York"
 Diversified Marine Inc ," Bremerhaven, Federal Republic of Germany"," Tacoma, Washington"
" Offshore Service Vessels, Llc "," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Jered Llc ," Hamble, United Kingdom"," Galveston, Texas"
 Marinetrans Usa Llc ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Gulfship Llc ," Goteborg, Sweden"," New York, New York"
 Kwajalein Range Services ," Hamble, United Kingdom"," Los Angeles, California"
 Foss Maritime ," Rauma, Finland"," Los Angeles, California"
 Hornbeck Offshore Services ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
" Bmw of North America, Llc "," Hamble, United Kingdom"," Brunswick, Georgia"
 Rolls-Royce Naval Marine Inc. ," Goteborg, Sweden"," New York, New York"
 Various Maersk Vessels ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Grupo Bavaria S a De C V ," Hamble, United Kingdom"," Jacksonville, Florida"
 Universal Stainless & Alloy Product ," Liverpool, United Kingdom"," Chester, Pennsylvania"
 Bisso Towboat Company Inc ," Bremerhaven, Federal Republic of Germany"," New Orleans, Louisiana"
 Gkn Aerospace Chem-Tronics Inc ," Thamesport, United Kingdom"," Houston, Texas"
 Edac Aero ," Liverpool, United Kingdom"," New York, New York"
 Tampa Ship Llc ," Goteborg, Sweden"," New York, New York"
 Gulf Ship Llc ," Goteborg, Sweden"," New York, New York"
 Baydelta Maritime Inc ," Antwerp, Belgium"," Savannah, Georgia"
 Ensco International Inc ," Bremerhaven, Federal Republic of Germany"," Galveston, Texas"
 Trivett Classic Garage Pty Ltd ," Hamble, United Kingdom"," Baltimore, Maryland"
 North American Shipbuilding ," Goteborg, Sweden"," New York, New York"
 Carnival Cruise Lines At Centergate ," La Spezia, Italy"," Port Everglades, Florida"
 Carnival Cruise ," La Spezia, Italy"," Port Everglades, Florida"
