I, [2018-06-27T21:02:42.961355 #1497]  INFO -- : Refreshing Gem list
I, [2018-06-27T21:02:44.854589 #1497]  INFO -- : unlinking existing socket=/home/ubuntu/portexaminer/shared/sockets/unicorn.sock
I, [2018-06-27T21:02:44.854714 #1497]  INFO -- : listening on addr=/home/ubuntu/portexaminer/shared/sockets/unicorn.sock fd=11
I, [2018-06-27T21:02:44.854791 #1497]  INFO -- : worker=0 spawning...
I, [2018-06-27T21:02:44.855543 #1497]  INFO -- : worker=1 spawning...
I, [2018-06-27T21:02:44.856147 #1497]  INFO -- : master process ready
I, [2018-06-27T21:02:44.860381 #1500]  INFO -- : worker=0 spawned pid=1500
I, [2018-06-27T21:02:44.860496 #1500]  INFO -- : worker=0 ready
I, [2018-06-27T21:02:44.862187 #1502]  INFO -- : worker=1 spawned pid=1502
I, [2018-06-27T21:02:44.862276 #1502]  INFO -- : worker=1 ready
127.0.0.1 - - [27/Jun/2018:21:05:45 +0000] "GET /assets/bootstrap-sprockets.self-fbfa5ad7d9aa0afe439ec4ff3883acc4cb92b62cb67c40d674320c9aa1d4642d.js?body=1 HTTP/1.0" 500 129932 0.3978
127.0.0.1 - - [27/Jun/2018:21:05:45 +0000] "GET /assets/search.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.0" 500 129919 0.3987
127.0.0.1 - - [27/Jun/2018:21:05:46 +0000] "GET /assets/snakes.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.0" 500 129919 0.4124
127.0.0.1 - - [27/Jun/2018:21:05:46 +0000] "GET /assets/application.self-f8806224e027f3e3f0138ea9ce99319e298dfdb323304d1f1be6eae8e8c74724.js?body=1 HTTP/1.0" 500 129924 0.3918
127.0.0.1 - - [27/Jun/2018:21:05:46 +0000] "GET /assets/bootstrap/alert.self-742145c5bb847aafdadc6e339be795628f8bc25f177e851f03a8c42278eb0312.js?body=1 HTTP/1.0" 500 129928 0.3142
127.0.0.1 - - [27/Jun/2018:21:05:46 +0000] "GET /assets/bootstrap/button.self-126ac9bf0e7f2d8568f8da3a00fd5f0fac6eae0946331003370161fbf8d7975e.js?body=1 HTTP/1.0" 500 129929 0.3067
127.0.0.1 - - [27/Jun/2018:21:05:47 +0000] "GET /assets/bootstrap/carousel.self-e47323f363ceb3dc0bdbce05e36e709ed428e339833a41140a85cb0af24b8127.js?body=1 HTTP/1.0" 500 129931 0.3058
127.0.0.1 - - [27/Jun/2018:21:05:47 +0000] "GET /assets/bootstrap/collapse.self-2eb697f62b587bb786ff940d82dd4be88cdeeaf13ca128e3da3850c5fcaec301.js?body=1 HTTP/1.0" 500 129931 0.3242
127.0.0.1 - - [27/Jun/2018:21:05:47 +0000] "GET /assets/bootstrap/dropdown.self-561cca1cbaf67474e01e9536f106bad541594860a6df997004591c1c1957a147.js?body=1 HTTP/1.0" 500 129931 0.3091
127.0.0.1 - - [27/Jun/2018:21:05:48 +0000] "GET /assets/bootstrap/modal.self-3e78617ade5663314b7ee0ea10375a5b34d59ffbade44939e3f2a4e4ef2019b3.js?body=1 HTTP/1.0" 500 129928 0.3218
127.0.0.1 - - [27/Jun/2018:21:05:48 +0000] "GET /assets/bootstrap/tab.self-5bf7078b682f8b131332eefa46b45fa5eff2eca745fc0d03e2991450888f7c28.js?body=1 HTTP/1.0" 500 129926 0.3123
127.0.0.1 - - [27/Jun/2018:21:05:49 +0000] "GET /assets/bootstrap/affix.self-6d6f1a7fc5c8aabf3547fa1b794fab6268f54bc55ad815e55873c71f52513517.js?body=1 HTTP/1.0" 500 129928 0.3193
127.0.0.1 - - [27/Jun/2018:21:05:49 +0000] "GET /assets/bootstrap/scrollspy.self-969f3c5f48cdf1e439c7fa1154c13b948715f5c689f87837c0b64521d3b46ef6.js?body=1 HTTP/1.0" 500 129932 0.3156
127.0.0.1 - - [27/Jun/2018:21:05:49 +0000] "GET /assets/bootstrap/tooltip.self-05afb177e08f98997ccfc84fa08a215e4b27d48d5fe4d049080675e9dffd8199.js?body=1 HTTP/1.0" 500 129930 0.3233
127.0.0.1 - - [27/Jun/2018:21:05:50 +0000] "GET /assets/bootstrap/popover.self-0aa93860b59fe7393f1dd490f54b3cb994f9d6155adffce034d4e14ae361b041.js?body=1 HTTP/1.0" 500 129930 0.3117
127.0.0.1 - - [27/Jun/2018:21:05:50 +0000] "GET /assets/bootstrap-sprockets.self-fbfa5ad7d9aa0afe439ec4ff3883acc4cb92b62cb67c40d674320c9aa1d4642d.js?body=1 HTTP/1.0" 500 129932 0.3042
127.0.0.1 - - [27/Jun/2018:21:05:50 +0000] "GET /assets/search.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.0" 500 129919 0.3121
127.0.0.1 - - [27/Jun/2018:21:05:51 +0000] "GET /assets/snakes.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.0" 500 129919 0.3099
127.0.0.1 - - [27/Jun/2018:21:05:51 +0000] "GET /assets/application.self-f8806224e027f3e3f0138ea9ce99319e298dfdb323304d1f1be6eae8e8c74724.js?body=1 HTTP/1.0" 500 129924 0.3049
127.0.0.1 - - [27/Jun/2018:21:06:09 +0000] "GET /assets/snakes.self-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css?body=1 HTTP/1.0" 500 130002 0.3229
127.0.0.1 - - [27/Jun/2018:21:07:01 +0000] "GET / HTTP/1.0" 200 - 0.0624
127.0.0.1 - - [27/Jun/2018:21:07:01 +0000] "GET /assets/snakes.self-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css?body=1 HTTP/1.0" 500 129935 0.6607
127.0.0.1 - - [27/Jun/2018:21:07:01 +0000] "GET /assets/search.self-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css?body=1 HTTP/1.0" 500 129935 0.6848
127.0.0.1 - - [27/Jun/2018:21:07:02 +0000] "GET /assets/jquery.self-bd7ddd393353a8d2480a622e80342adf488fb6006d667e8b42e4c0073393abee.js?body=1 HTTP/1.0" 500 129919 0.4562
127.0.0.1 - - [27/Jun/2018:21:07:02 +0000] "GET /assets/application.self-66d90bcb05ca14f2a0d10c380e180642922a6cf4b0343976bfb730cb1d34d520.css?body=1 HTTP/1.0" 500 129940 0.4558
127.0.0.1 - - [27/Jun/2018:21:07:02 +0000] "GET /assets/jquery_ujs.self-784a997f6726036b1993eb2217c9cb558e1cbb801c6da88105588c56f13b466a.js?body=1 HTTP/1.0" 500 129923 0.4478
127.0.0.1 - - [27/Jun/2018:21:07:02 +0000] "GET /assets/turbolinks.self-2db6ec539b9190f75e1d477b305df53d12904d5cafdd47c7ffd91ba25cbec128.js?body=1 HTTP/1.0" 500 129923 0.4538
127.0.0.1 - - [27/Jun/2018:21:07:03 +0000] "GET /assets/bootstrap/transition.self-6ad2488465135ab731a045a8ebbe3ea2fc501aed286042496eda1664fdd07ba9.js?body=1 HTTP/1.0" 500 129933 0.4440
127.0.0.1 - - [27/Jun/2018:21:07:03 +0000] "GET /assets/bootstrap/alert.self-742145c5bb847aafdadc6e339be795628f8bc25f177e851f03a8c42278eb0312.js?body=1 HTTP/1.0" 500 129928 0.4433
127.0.0.1 - - [27/Jun/2018:21:07:03 +0000] "GET /assets/bootstrap/button.self-126ac9bf0e7f2d8568f8da3a00fd5f0fac6eae0946331003370161fbf8d7975e.js?body=1 HTTP/1.0" 500 129929 0.4264
127.0.0.1 - - [27/Jun/2018:21:07:03 +0000] "GET /assets/bootstrap/carousel.self-e47323f363ceb3dc0bdbce05e36e709ed428e339833a41140a85cb0af24b8127.js?body=1 HTTP/1.0" 500 129931 0.4272
127.0.0.1 - - [27/Jun/2018:21:07:03 +0000] "GET /assets/bootstrap/dropdown.self-561cca1cbaf67474e01e9536f106bad541594860a6df997004591c1c1957a147.js?body=1 HTTP/1.0" 500 129931 0.4060
127.0.0.1 - - [27/Jun/2018:21:07:03 +0000] "GET /assets/bootstrap/collapse.self-2eb697f62b587bb786ff940d82dd4be88cdeeaf13ca128e3da3850c5fcaec301.js?body=1 HTTP/1.0" 500 129931 0.4207
127.0.0.1 - - [27/Jun/2018:21:07:04 +0000] "GET /assets/bootstrap/tab.self-5bf7078b682f8b131332eefa46b45fa5eff2eca745fc0d03e2991450888f7c28.js?body=1 HTTP/1.0" 500 129926 0.4259
127.0.0.1 - - [27/Jun/2018:21:07:04 +0000] "GET /assets/bootstrap/modal.self-3e78617ade5663314b7ee0ea10375a5b34d59ffbade44939e3f2a4e4ef2019b3.js?body=1 HTTP/1.0" 500 129928 0.4480
127.0.0.1 - - [27/Jun/2018:21:07:04 +0000] "GET /assets/bootstrap/affix.self-6d6f1a7fc5c8aabf3547fa1b794fab6268f54bc55ad815e55873c71f52513517.js?body=1 HTTP/1.0" 500 129928 0.4278
127.0.0.1 - - [27/Jun/2018:21:07:04 +0000] "GET /assets/bootstrap/scrollspy.self-969f3c5f48cdf1e439c7fa1154c13b948715f5c689f87837c0b64521d3b46ef6.js?body=1 HTTP/1.0" 500 129932 0.4233
127.0.0.1 - - [27/Jun/2018:21:07:05 +0000] "GET /assets/bootstrap/tooltip.self-05afb177e08f98997ccfc84fa08a215e4b27d48d5fe4d049080675e9dffd8199.js?body=1 HTTP/1.0" 500 129930 0.4449
127.0.0.1 - - [27/Jun/2018:21:07:05 +0000] "GET /assets/bootstrap/popover.self-0aa93860b59fe7393f1dd490f54b3cb994f9d6155adffce034d4e14ae361b041.js?body=1 HTTP/1.0" 500 129930 0.4398
127.0.0.1 - - [27/Jun/2018:21:07:05 +0000] "GET /assets/bootstrap-sprockets.self-fbfa5ad7d9aa0afe439ec4ff3883acc4cb92b62cb67c40d674320c9aa1d4642d.js?body=1 HTTP/1.0" 500 129932 0.4308
127.0.0.1 - - [27/Jun/2018:21:07:05 +0000] "GET /assets/search.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.0" 500 129919 0.4307
127.0.0.1 - - [27/Jun/2018:21:07:06 +0000] "GET /assets/snakes.self-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js?body=1 HTTP/1.0" 500 129919 0.4340
127.0.0.1 - - [27/Jun/2018:21:07:06 +0000] "GET /assets/application.self-f8806224e027f3e3f0138ea9ce99319e298dfdb323304d1f1be6eae8e8c74724.js?body=1 HTTP/1.0" 500 129924 0.4305
127.0.0.1 - - [27/Jun/2018:21:07:06 +0000] "GET /assets/bootstrap/dropdown.self-561cca1cbaf67474e01e9536f106bad541594860a6df997004591c1c1957a147.js?body=1 HTTP/1.0" 500 129931 0.3158
127.0.0.1 - - [27/Jun/2018:21:07:06 +0000] "GET /assets/bootstrap/modal.self-3e78617ade5663314b7ee0ea10375a5b34d59ffbade44939e3f2a4e4ef2019b3.js?body=1 HTTP/1.0" 500 129928 0.3063
127.0.0.1 - - [27/Jun/2018:21:07:07 +0000] "GET /assets/bootstrap/tab.self-5bf7078b682f8b131332eefa46b45fa5eff2eca745fc0d03e2991450888f7c28.js?body=1 HTTP/1.0" 500 129926 0.3017
127.0.0.1 - - [27/Jun/2018:21:07:07 +0000] "GET /assets/bootstrap/affix.self-6d6f1a7fc5c8aabf3547fa1b794fab6268f54bc55ad815e55873c71f52513517.js?body=1 HTTP/1.0" 500 129928 0.3112
127.0.0.1 - - [27/Jun/2018:21:07:07 +0000] "GET /assets/bootstrap/scrollspy.self-969f3c5f48cdf1e439c7fa1154c13b948715f5c689f87837c0b64521d3b46ef6.js?body=1 HTTP/1.0" 500 129932 0.3210
